game_name,critic_score,user_score,publisher,release_date,num_of_critics,num_of_users,origin,platform,AAA
Summon Night: Swordcraft Story,76.59,,Banpresto,2006,22.0,,GameRankings,GBA,0
Summon Night: Twin Age,74.18,,Banpresto,2008,22.0,,GameRankings,DS,0
Summoner,70.7,,THQ,2000,38.0,,GameRankings,PS2,0
Summoner,78.0,78.0,THQ,2001,14.0,27.0,MetaCritic,PC,0
Summoner 2,78.17,,THQ,2002,40.0,,GameRankings,PS2,0
Summoner: A Goddess Reborn,71.5,,THQ,2003,31.0,,GameRankings,GC,0
SunAge,44.0,79.0,GamersGate,2007,14.0,21.0,MetaCritic,PC,0
Sundered,74.0,77.0,Thunder Lotus Games,2017,39.0,25.0,MetaCritic,PC,0
Sundered,70.0,72.0,Thunder Lotus Games,2017,22.0,16.0,MetaCritic,PS4,0
Sundered,74.25,,Thunder Lotus Games,2017,20.0,,GameRankings,PC,0
Sunless Sea,81.0,76.0,Failbetter Games,2014,38.0,128.0,MetaCritic,PC,0
Sunless Sea,81.65,,Failbetter Games,2014,26.0,,GameRankings,PC,0
Sunset,66.0,28.0,Tale of Tales,2015,34.0,61.0,MetaCritic,PC,0
Sunset Overdrive,83.12,,Microsoft,2014,63.0,,GameRankings,XONE,1
Sunset Overdrive,81.0,78.0,Microsoft,2014,89.0,1194.0,MetaCritic,X1,1
Sunset Overdrive and the Mystery of the Mooil Rig!,65.0,75.0,Microsoft,2014,9.0,28.0,MetaCritic,X1,1
Super Bomberman R,64.25,,Konami,2017,38.0,,GameRankings,NS,1
Super Bust-A-Move,70.83,,Taito Corporation,2000,29.0,,GameRankings,PS2,0
Super Bust-A-Move 2,72.8,,Taito Corporation,2002,25.0,,GameRankings,PS2,0
Super Cloudbuilt,78.0,61.0,Double Eleven,2017,10.0,8.0,MetaCritic,PS4,0
Super Cloudbuilt,76.0,81.0,Double Eleven,2017,5.0,9.0,MetaCritic,PC,0
Super Cloudbuilt,74.0,90.0,Double Eleven,2017,8.0,7.0,MetaCritic,X1,0
Super ComboMan,49.0,58.0,Adult Swim,2014,4.0,4.0,MetaCritic,PC,0
Super Contra,61.0,63.0,Konami,2007,10.0,8.0,MetaCritic,X360,1
Super Dodge Ball Advance,75.47,,Ubisoft,2001,26.0,,GameRankings,GBA,1
Super Dragon Ball Z,74.38,,Atari,2006,41.0,,GameRankings,PS2,0
Super Dungeon Bros,53.0,21.0,Wired Productions,2016,10.0,16.0,MetaCritic,X1,0
Super Dungeon Bros,43.0,21.0,Wired Productions,2016,10.0,10.0,MetaCritic,PS4,0
Super Exploding Zoo,69.0,49.0,Honeyslug Ltd,2015,7.0,32.0,MetaCritic,PS4,0
Super Ghouls 'n Ghosts,79.71,,Capcom,2002,24.0,,GameRankings,GBA,0
Super Hexagon,88.0,84.0,Terry Cavanagh,2012,4.0,220.0,MetaCritic,PC,0
Super House of Dead Ninjas,79.0,83.0,Adult Swim,2013,6.0,42.0,MetaCritic,PC,0
Super Hydorah,82.0,70.0,Abylight,2017,7.0,5.0,MetaCritic,X1,0
Super Lucky's Tale,64.0,67.0,Microsoft,2017,51.0,109.0,MetaCritic,X1,1
Super Lucky's Tale,63.95,,Microsoft,2017,21.0,,GameRankings,XONE,1
Super Lucky's Tale,60.0,69.0,Playful Corp.,2017,4.0,17.0,MetaCritic,PC,0
Super Magnetic Neo,70.21,,Genki,2000,24.0,,GameRankings,DC,0
Super Mario 3D Land,90.09,,Nintendo,2011,56.0,,GameRankings,3DS,1
Super Mario 3D World,92.56,,Nintendo,2013,54.0,,GameRankings,WIIU,1
Super Mario 64,96.41,,Nintendo,1996,22.0,,GameRankings,N64,1
Super Mario 64 DS,86.31,,Nintendo,2004,73.0,,GameRankings,DS,1
Super Mario Advance,82.17,,Nintendo,2001,44.0,,GameRankings,GBA,1
Super Mario Advance 4: Super Mario Bros. 3,92.25,,Nintendo,2003,37.0,,GameRankings,GBA,1
Super Mario Galaxy,97.64,,Nintendo,2007,78.0,,GameRankings,WII,1
Super Mario Galaxy 2,97.35,,Nintendo,2010,56.0,,GameRankings,WII,1
Super Mario Maker,89.41,,Nintendo,2015,56.0,,GameRankings,WIIU,1
Super Mario Maker for Nintendo 3DS,72.42,,Nintendo,2016,30.0,,GameRankings,3DS,1
Super Mario Odyssey,97.42,,Nintendo,2017,58.0,,GameRankings,NS,1
Super Mario Run,76.23,,Nintendo,2016,30.0,,GameRankings,IOS,1
Super Mario Strikers,76.26,,Nintendo,2005,40.0,,GameRankings,GC,1
Super Mario Sunshine,91.5,,Nintendo,2002,76.0,,GameRankings,GC,1
Super Mario World: Super Mario Advance 2,92.36,,Nintendo,2002,45.0,,GameRankings,GBA,1
Super Meat Boy,90.0,80.0,Team Meat,2010,51.0,277.0,MetaCritic,X360,0
Super Meat Boy,85.0,69.0,Team Meat,2015,7.0,133.0,MetaCritic,PS4,0
Super Meat Boy,87.0,83.0,Team Meat,2010,11.0,799.0,MetaCritic,PC,0
Super Meat Boy,90.51,,Team Meat,2010,45.0,,GameRankings,X360,0
Super Mega Baseball,85.0,73.0,Metalhead Software,2014,14.0,73.0,MetaCritic,PS4,0
Super Mega Baseball: Extra Innings,80.0,71.0,Metalhead Software,2015,11.0,20.0,MetaCritic,X1,0
Super Monday Night Combat,76.0,37.0,Uber Entertainment,2012,7.0,212.0,MetaCritic,PC,0
Super Monkey Ball,88.7,,Sega,2001,58.0,,GameRankings,GC,0
Super Monkey Ball 2,86.14,,Sega,2002,62.0,,GameRankings,GC,0
Super Monkey Ball 3D,59.43,,Sega,2011,42.0,,GameRankings,3DS,0
Super Monkey Ball Adventure,59.33,,Sega,2006,24.0,,GameRankings,PSP,0
Super Monkey Ball Adventure,53.51,,Sega,2006,23.0,,GameRankings,GC,0
Super Monkey Ball Adventure,54.61,,Sega,2006,31.0,,GameRankings,PS2,0
Super Monkey Ball Deluxe,77.56,,Sega,2005,33.0,,GameRankings,PS2,0
Super Monkey Ball Deluxe,80.46,,Sega,2005,28.0,,GameRankings,XBOX,0
Super Monkey Ball Jr.,78.99,,Sega,2002,34.0,,GameRankings,GBA,0
Super Monkey Ball: Banana Blitz,72.82,,Sega,2006,57.0,,GameRankings,WII,0
Super Monkey Ball: Step & Roll,60.22,,Sega,2010,27.0,,GameRankings,WII,0
Super Monkey Ball: Touch & Roll,65.58,,Sega,2006,44.0,,GameRankings,DS,0
Super Motherload,68.17,,XGenStudios,2013,21.0,,GameRankings,PS4,0
Super Motherload,65.0,67.0,XGenStudios,2013,20.0,88.0,MetaCritic,PS4,0
Super Mutant Alien Assault,62.0,60.0,Surprise Attack,2016,5.0,4.0,MetaCritic,X1,0
Super Paper Mario,85.16,,Nintendo,2007,76.0,,GameRankings,WII,1
Super Princess Peach,76.6,,Nintendo,2006,56.0,,GameRankings,DS,1
Super Puzzle Fighter II,81.29,,Capcom,2003,26.0,,GameRankings,GBA,0
Super Puzzle Fighter II Turbo HD Remix,83.71,,Capcom,2007,21.0,,GameRankings,X360,0
Super Puzzle Fighter II Turbo HD Remix,83.0,80.0,Capcom,2007,20.0,16.0,MetaCritic,X360,0
Super Puzzle Fighter II Turbo HD Remix,82.0,74.0,Capcom,2007,7.0,14.0,MetaCritic,PS3,0
Super Robot Taisen OG Saga: Endless Frontier,73.95,,Bandi Namco,2009,20.0,,GameRankings,DS,1
Super Rub a Dub,49.0,70.0,SCEA,2007,13.0,23.0,MetaCritic,PS3,0
Super Rude Bear Resurrection,78.0,28.0,Alex Rose,2017,12.0,4.0,MetaCritic,PS4,0
Super Scribblenauts,82.58,,Warner Bros,2010,42.0,,GameRankings,DS,1
Super Seducer,24.0,71.0,RLR Training Inc,2018,4.0,15.0,MetaCritic,PC,0
Super Smash Bros. Brawl,92.84,,Nintendo,2008,78.0,,GameRankings,WII,1
Super Smash Bros. Melee,90.52,,Nintendo,2001,65.0,,GameRankings,GC,1
Super Smash Bros. for Nintendo 3DS,86.1,,Nintendo,2014,53.0,,GameRankings,3DS,1
Super Smash Bros. for Wii U,92.39,,Nintendo,2014,58.0,,GameRankings,WIIU,1
Super Splatters,73.0,83.0,SpikySnail Games Studio,2013,6.0,11.0,MetaCritic,PC,0
Super Stardust Delta,82.19,,SCEA,2012,27.0,,GameRankings,VITA,0
Super Stardust HD,85.3,,SCEA,2007,23.0,,GameRankings,PS3,0
Super Stardust HD,85.0,84.0,SCEA,2007,21.0,94.0,MetaCritic,PS3,0
Super Stardust Ultra,74.0,74.0,SCEA,2015,33.0,31.0,MetaCritic,PS4,0
Super Stardust Ultra VR,66.0,63.0,Sony,2016,13.0,16.0,MetaCritic,PS4,1
Super Street Fighter II Turbo HD Remix,87.0,77.0,SCEA,2008,30.0,56.0,MetaCritic,PS3,0
Super Street Fighter II Turbo HD Remix,88.0,84.0,Capcom,2008,34.0,43.0,MetaCritic,X360,0
Super Street Fighter II Turbo HD Remix,88.79,,Capcom,2008,33.0,,GameRankings,X360,0
Super Street Fighter II Turbo HD Remix,87.82,,Capcom,2008,28.0,,GameRankings,PS3,0
Super Street Fighter II Turbo: Revival,82.91,,Capcom,2001,29.0,,GameRankings,GBA,0
Super Street Fighter IV,91.39,,Capcom,2010,38.0,,GameRankings,X360,0
Super Street Fighter IV,91.23,,Capcom,2010,35.0,,GameRankings,PS3,0
Super Street Fighter IV,92.0,78.0,Capcom,2010,58.0,203.0,MetaCritic,PS3,0
Super Street Fighter IV,91.0,76.0,Capcom,2010,55.0,121.0,MetaCritic,X360,0
Super Street Fighter IV: 3D Edition,86.43,,Capcom,2011,51.0,,GameRankings,3DS,0
Super Street Fighter IV: Arcade Edition,80.0,72.0,Capcom,2011,24.0,54.0,MetaCritic,PS3,0
Super Street Fighter IV: Arcade Edition,78.0,69.0,Capcom,2011,32.0,47.0,MetaCritic,X360,0
Super Street Fighter IV: Arcade Edition,78.31,,Capcom,2011,21.0,,GameRankings,X360,0
Super Street Fighter IV: Arcade Edition,84.0,78.0,Capcom,2011,11.0,153.0,MetaCritic,PC,0
Super Swing Golf,71.4,,Tecmo,2006,44.0,,GameRankings,WII,0
Super Time Force,81.0,58.0,Capybara Games,2014,10.0,24.0,MetaCritic,X360,0
Super Time Force,82.0,,Capy Games,2014,27.0,,GameRankings,XONE,0
Super Time Force,80.0,65.0,Capybara Games,2014,36.0,117.0,MetaCritic,X1,0
Super Time Force Ultra,82.0,66.0,Capy Games,2015,6.0,43.0,MetaCritic,PS4,0
Super Time Force Ultra,80.0,65.0,Capy Games,2014,9.0,42.0,MetaCritic,PC,0
Super Toy Cars,47.0,46.0,Eclipse Games,2015,6.0,9.0,MetaCritic,X1,0
Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha,75.0,60.0,Capcom,2014,13.0,31.0,MetaCritic,X1,0
SuperHyperCube,74.0,60.0,Polytron Corp.,2016,15.0,20.0,MetaCritic,PS4,0
SuperPower,39.0,39.0,DreamCatcher Interactive,2002,7.0,11.0,MetaCritic,PC,0
SuperPower 2,51.0,67.0,DreamCatcher Interactive,2004,19.0,21.0,MetaCritic,PC,0
SuperPower 2,53.71,,DreamCatcher Interactive,2004,21.0,,GameRankings,PC,0
Superbike 2000,86.43,,Electronic Arts,2000,22.0,,GameRankings,PC,1
Superbike 2001,88.0,66.0,Electronic Arts,2000,12.0,26.0,MetaCritic,PC,1
Superbrothers: Sword & Sworcery EP,83.0,64.0,Superbrothers,2012,10.0,213.0,MetaCritic,PC,0
Supercar Street Challenge,45.0,44.0,Activision,2001,10.0,5.0,MetaCritic,PC,1
Supercar Street Challenge,53.33,,Success,2001,27.0,,GameRankings,PS2,0
Superfrog HD,56.0,44.0,Team 17,2013,4.0,39.0,MetaCritic,PC,0
Superfrog HD,61.0,62.0,Team 17,2013,13.0,17.0,MetaCritic,PS3,0
Superman Returns,53.25,,Electronic Arts,2006,54.0,,GameRankings,X360,1
Superman Returns,45.7,,Electronic Arts,2006,20.0,,GameRankings,PS2,1
Superman Returns,51.0,60.0,Electronic Arts,2006,48.0,52.0,MetaCritic,X360,1
Superman: Shadow of Apokolips,65.46,,Atari,2002,32.0,,GameRankings,PS2,0
Superman: The Man of Steel,42.28,,Infogrames,2002,20.0,,GameRankings,XBOX,0
Supersonic Acrobatic Rocket-Powered Battle-Cars,67.0,86.0,Psyonix,2008,16.0,59.0,MetaCritic,PS3,0
Supersonic Acrobatic Rocket-Powered Battle-Cars,70.05,,Psyonix,2008,20.0,,GameRankings,PS3,0
Superstars V8 Racing,68.0,,Black Bean Games,2010,24.0,,GameRankings,PS3,0
Superstars V8 Racing,66.0,54.0,O-Games,2010,29.0,10.0,MetaCritic,PS3,0
Supremacy MMA,47.0,65.0,505 Games,2011,17.0,4.0,MetaCritic,PS3,0
Supremacy MMA,49.0,62.0,505 Games,2011,17.0,11.0,MetaCritic,X360,0
Supreme Commander,59.0,,Aspyr,2008,23.0,,GameRankings,X360,0
Supreme Commander,56.0,60.0,Aspyr,2008,24.0,20.0,MetaCritic,X360,0
Supreme Commander,87.48,,THQ,2007,42.0,,GameRankings,PC,0
Supreme Commander,86.0,83.0,THQ,2007,44.0,281.0,MetaCritic,PC,0
Supreme Commander 2,76.5,,Square Enix,2010,24.0,,GameRankings,X360,1
Supreme Commander 2,75.0,71.0,Square Enix,2010,28.0,23.0,MetaCritic,X360,1
Supreme Commander 2,77.0,62.0,Square Enix,2010,54.0,810.0,MetaCritic,PC,1
Supreme Commander 2,77.33,,Square Enix,2010,30.0,,GameRankings,PC,1
Supreme Commander: Forged Alliance,81.0,89.0,THQ,2007,35.0,228.0,MetaCritic,PC,0
Supreme Commander: Forged Alliance,81.97,,THQ,2007,39.0,,GameRankings,PC,0
Supreme League of Patriots,56.0,46.0,Phoenix Online Publishing,2015,8.0,10.0,MetaCritic,PC,0
Supreme Ruler 2010,69.0,81.0,Strategy First,2005,9.0,24.0,MetaCritic,PC,0
Supreme Ruler 2020,65.0,72.0,Paradox Interactive,2008,17.0,39.0,MetaCritic,PC,0
Supreme Ruler: Cold War,63.0,68.0,Paradox Interactive,2011,12.0,27.0,MetaCritic,PC,0
Surf's Up,61.0,61.0,Ubisoft,2007,15.0,9.0,MetaCritic,X360,1
Surf's Up,59.0,51.0,Ubisoft,2007,8.0,7.0,MetaCritic,PS3,1
Surfing H3O,41.09,,Rockstar Games,2000,25.0,,GameRankings,PS2,0
Surgeon Simulator 2013,71.0,59.0,Bossa Studios,2013,18.0,237.0,MetaCritic,PC,0
Surgeon Simulator: Anniversary Edition,56.0,51.0,Bossa Studios,2014,19.0,57.0,MetaCritic,PS4,0
Surgeon Simulator: Experience Reality,43.0,33.0,Bossa Studios,2016,8.0,7.0,MetaCritic,PS4,0
Surviving Mars,75.0,69.0,Paradox Interactive,2018,13.0,9.0,MetaCritic,PS4,0
Surviving Mars,78.0,70.0,Paradox Interactive,2018,9.0,9.0,MetaCritic,X1,0
Surviving Mars,78.0,63.0,Paradox Interactive,2018,31.0,58.0,MetaCritic,PC,0
Survivor (2001),26.0,26.0,Atari,2001,7.0,15.0,MetaCritic,PC,0
Swarm,69.36,,Ignition Entertainment,2011,29.0,,GameRankings,X360,0
Swarm,71.0,73.0,Ignition Entertainment,2011,28.0,4.0,MetaCritic,PS3,0
Swarm,71.02,,Ignition Entertainment,2011,23.0,,GameRankings,PS3,0
Swarm,69.0,76.0,Ignition Entertainment,2011,41.0,5.0,MetaCritic,X360,0
Swashbucklers: Blue vs. Grey,44.0,48.0,Atari,2007,10.0,4.0,MetaCritic,PC,0
Swing Away Golf,76.28,,Electronic Arts,2000,27.0,,GameRankings,PS2,1
Switch Galaxy Ultra,70.0,53.0,Atomicom,2014,6.0,22.0,MetaCritic,PS4,0
Switchball,68.0,50.0,Sierra Online,2009,8.0,6.0,MetaCritic,PS3,0
Switchball,78.14,,Sierra Online,2007,22.0,,GameRankings,X360,0
Switchball,78.0,79.0,Sierra Online,2007,25.0,10.0,MetaCritic,X360,0
Sword Art Online Re: Hollow Fragment,64.13,,Bandi Namco,2015,23.0,,GameRankings,PS4,1
Sword Art Online Re: Hollow Fragment,65.0,74.0,Bandi Namco,2015,30.0,72.0,MetaCritic,PS4,1
Sword Art Online: Fatal Bullet,61.0,79.0,Bandi Namco,2018,6.0,23.0,MetaCritic,PC,1
Sword Art Online: Fatal Bullet,72.0,77.0,Bandi Namco,2018,8.0,19.0,MetaCritic,X1,1
Sword Art Online: Fatal Bullet,66.0,72.0,Bandi Namco,2018,36.0,66.0,MetaCritic,PS4,1
Sword Art Online: Hollow Fragment,62.81,,Bandi Namco,2014,21.0,,GameRankings,VITA,1
Sword Art Online: Hollow Realization,69.0,75.0,Bandi Namco,2016,34.0,76.0,MetaCritic,PS4,1
Sword Art Online: Lost Song,62.28,,Bandi Namco,2015,25.0,,GameRankings,PS4,1
Sword Art Online: Lost Song,63.0,64.0,Bandi Namco,2015,32.0,76.0,MetaCritic,PS4,1
Sword Coast Legends,51.0,63.0,Digital Extremes,2016,5.0,17.0,MetaCritic,PS4,0
Sword Coast Legends,61.0,55.0,Digital Extremes,2015,39.0,241.0,MetaCritic,PC,0
Sword Coast Legends,58.0,70.0,Digital Extremes,2016,5.0,9.0,MetaCritic,X1,0
Sword of Mana,70.55,,Square Enix,2003,35.0,,GameRankings,GBA,1
Sword of the Berserk: Guts' Rage,73.95,,ASCII Entertainment,2000,22.0,,GameRankings,DC,0
Sword of the New World: Granado Espada,66.0,81.0,K2 Network,2007,18.0,45.0,MetaCritic,PC,0
Sword of the Stars,68.27,,Lighthouse Interactive,2006,22.0,,GameRankings,PC,0
Sword of the Stars,68.0,72.0,Lighthouse Interactive,2006,23.0,70.0,MetaCritic,PC,0
Sword of the Stars II: Lords of Winter,44.0,46.0,Paradox Interactive,2011,14.0,139.0,MetaCritic,PC,0
Sword of the Stars II: Lords of Winter (Enhanced Edition),65.0,71.0,Paradox Interactive,2012,5.0,68.0,MetaCritic,PC,0
Sword of the Stars: Born of Blood,79.0,81.0,Lighthouse Interactive,2007,9.0,13.0,MetaCritic,PC,0
Sword of the Stars: The Pit,68.0,78.0,Kerberos Productions,2013,6.0,92.0,MetaCritic,PC,0
Sword of the Stars: The Pit - Mind Games,69.0,79.0,Kerberos Productions,2013,4.0,7.0,MetaCritic,PC,0
Swords & Soldiers,81.0,64.0,Ronimo Games,2010,13.0,11.0,MetaCritic,PS3,0
Syberia,82.0,85.0,The Adventure Company,2002,26.0,261.0,MetaCritic,PC,0
Syberia,82.38,,Microids,2002,36.0,,GameRankings,PC,0
Syberia,50.0,73.0,Nordic Games Publishing,2014,7.0,18.0,MetaCritic,PS3,0
Syberia 3,48.0,62.0,Microids,2017,18.0,43.0,MetaCritic,PS4,0
Syberia 3,51.0,60.0,Ubisoft,2017,33.0,129.0,MetaCritic,PC,1
Syberia II,79.38,,The Adventure Company,2004,25.0,,GameRankings,PC,0
Syberia II,80.0,83.0,The Adventure Company,2004,23.0,168.0,MetaCritic,PC,0
Syder Arcade,76.0,68.0,STUDIO EVIL,2012,4.0,28.0,MetaCritic,PC,0
Sydney 2000,51.0,49.0,Eidos Interactive,2000,20.0,7.0,MetaCritic,PC,0
Sydney 2000,54.31,,Capcom,2000,20.0,,GameRankings,DC,0
Sydney 2000,59.3,,Eidos Interactive,2000,22.0,,GameRankings,PC,0
Sylvio,60.0,61.0,Apostrophe Stockholm,2015,5.0,8.0,MetaCritic,PC,0
Symphony,75.0,78.0,Empty Clip Studios,2012,13.0,47.0,MetaCritic,PC,0
Symphony of the Machine,64.0,48.0,Stirfire Studios,2017,7.0,4.0,MetaCritic,PS4,0
Syndicate,74.0,72.0,Electronic Arts,2012,65.0,175.0,MetaCritic,X360,1
Syndicate,74.65,,Electronic Arts,2012,51.0,,GameRankings,X360,1
Syndicate,75.0,65.0,Electronic Arts,2012,29.0,106.0,MetaCritic,PS3,1
Syndicate (2012),69.0,59.0,Electronic Arts,2012,16.0,391.0,MetaCritic,PC,1
Syndrome,40.0,13.0,Funbox Media,2017,4.0,4.0,MetaCritic,PS4,0
Syndrome,56.0,57.0,Camel 101,2016,18.0,16.0,MetaCritic,PC,0
Syphon Filter,86.93,,SCEE,1999,20.0,,GameRankings,PS,0
Syphon Filter 2,81.47,,SCEE,2000,29.0,,GameRankings,PS,0
Syphon Filter 3,74.61,,SCEE,2001,28.0,,GameRankings,PS,0
Syphon Filter: Dark Mirror,87.11,,SCEA,2006,56.0,,GameRankings,PSP,0
Syphon Filter: Dark Mirror,70.87,,SCEA,2007,26.0,,GameRankings,PS2,0
Syphon Filter: Logan's Shadow,84.16,,SCEA,2007,48.0,,GameRankings,PSP,0
Syphon Filter: The Omega Strain,65.36,,SCEE,2004,48.0,,GameRankings,PS2,0
System Shock 2,92.0,,Looking Glass Studios,1999,36.0,,GameRankings,PC,0
System Shock 2,92.0,91.0,Looking Glass Studios,1999,20.0,557.0,MetaCritic,PC,0
System Shock: Enhanced Edition,85.0,84.0,Origin,2015,9.0,34.0,MetaCritic,PC,0
TASTEE: Lethal Tactics,74.0,73.0,SkyBox Labs,2016,15.0,7.0,MetaCritic,PC,0
TERA,76.3,,En Masse Entertainment,2012,23.0,,GameRankings,PC,0
TERA,77.0,69.0,En Masse Entertainment,2012,41.0,761.0,MetaCritic,PC,0
TMNT,55.0,70.0,Ubisoft,2007,11.0,29.0,MetaCritic,PC,1
TMNT,57.2,,Ubisoft,2007,30.0,,GameRankings,X360,1
TMNT,58.0,63.0,Ubisoft,2007,31.0,32.0,MetaCritic,X360,1
TNA iMPACT!,63.04,,Midway,2008,23.0,,GameRankings,PS3,0
TNA iMPACT!,64.5,,Midway,2008,44.0,,GameRankings,X360,0
TNA iMPACT!,62.0,59.0,Midway,2008,44.0,16.0,MetaCritic,X360,0
TNA iMPACT!,64.0,46.0,Midway,2008,27.0,22.0,MetaCritic,PS3,0
TOCA Race Driver 2,83.32,,Codemasters,2004,45.0,,GameRankings,XBOX,0
TOCA Race Driver 2: The Ultimate Racing Simulator,81.0,81.0,Codemasters,2004,15.0,35.0,MetaCritic,PC,0
TOCA Race Driver 2: The Ultimate Racing Simulator,82.5,,Codemasters,2004,28.0,,GameRankings,PS2,0
TOCA Race Driver 3,84.5,,Codemasters,2006,31.0,,GameRankings,PS2,0
TOCA Race Driver 3,84.92,,Codemasters,2006,24.0,,GameRankings,XBOX,0
TOCA Race Driver 3,84.0,79.0,Codemasters,2006,16.0,60.0,MetaCritic,PC,0
TRI,74.0,78.0,Rising Star Games,2012,9.0,23.0,MetaCritic,PC,0
TRISTOY,49.0,70.0,Merge Games,2015,4.0,8.0,MetaCritic,PC,0
TRON RUN/r,64.0,64.0,Disney,2016,9.0,18.0,MetaCritic,PS4,1
TRON: Evolution,57.0,60.0,Disney,2010,11.0,25.0,MetaCritic,PC,1
TRON: Evolution,59.78,,Disney,2010,41.0,,GameRankings,X360,1
TRON: Evolution,59.97,,Disney,2010,30.0,,GameRankings,PS3,1
TRON: Evolution,58.0,62.0,Disney,2010,47.0,28.0,MetaCritic,PS3,1
TRON: Evolution,58.0,57.0,Disney,2010,51.0,43.0,MetaCritic,X360,1
TT Isle of Man: Ride On The Edge,68.0,73.0,Bigben Interactive,2018,7.0,7.0,MetaCritic,X1,0
TT Isle of Man: Ride On The Edge,65.0,60.0,Bigben Interactive,2018,17.0,18.0,MetaCritic,PS4,0
TV Superstars,56.0,49.0,SCEA,2010,17.0,8.0,MetaCritic,PS3,0
Table Top Racing: World Tour,55.0,64.0,Ripstone,2016,12.0,108.0,MetaCritic,PS4,0
Tabula Rasa,78.0,80.0,NCSOFT,2007,34.0,105.0,MetaCritic,PC,0
Tabula Rasa,78.3,,NCSOFT,2007,33.0,,GameRankings,PC,0
Tachyon Project,74.0,79.0,Eclipse Games,2015,11.0,7.0,MetaCritic,X1,0
Tachyon Project,71.0,60.0,Eclipse Games,2016,10.0,6.0,MetaCritic,PS4,0
Tachyon: The Fringe,77.54,,NovaLogic,2000,24.0,,GameRankings,PC,0
Tacoma,76.0,62.0,The Fullbright Company,2017,56.0,76.0,MetaCritic,PC,0
Tacoma,79.0,66.0,The Fullbright Company,2017,20.0,34.0,MetaCritic,X1,0
Tacoma,78.61,,Fullbright,2017,32.0,,GameRankings,PC,0
Tactical Intervention,47.0,59.0,OGPlanet,2013,7.0,120.0,MetaCritic,PC,0
Tactical Ops: Assault on Terror,57.0,78.0,Atari,2002,12.0,19.0,MetaCritic,PC,0
Tactics Ogre: Let Us Cling Together,88.41,,Square Enix,2011,41.0,,GameRankings,PSP,1
Tactics Ogre: The Knight of Lodis,83.62,,Atlus,2002,26.0,,GameRankings,GBA,0
Tadpole Treble,90.0,76.0,BitFinity,2016,6.0,13.0,MetaCritic,PC,0
Tahira: Echoes of the Astral Empire,66.0,60.0,Whale Hammer Games,2016,6.0,4.0,MetaCritic,PC,0
Taiko Drum Master,78.34,,Bandi Namco,2004,34.0,,GameRankings,PS2,1
Taito Legends,71.17,,Empire Interactive,2005,23.0,,GameRankings,PS2,0
Tak 2: The Staff of Dreams,75.34,,THQ,2004,25.0,,GameRankings,XBOX,0
Tak 2: The Staff of Dreams,72.87,,THQ,2004,35.0,,GameRankings,PS2,0
Tak 2: The Staff of Dreams,75.48,,THQ,2004,22.0,,GameRankings,GC,0
Tak and the Power of Juju,62.74,,THQ,2003,21.0,,GameRankings,GBA,0
Tak and the Power of Juju,73.9,,THQ,2003,20.0,,GameRankings,GC,0
Tak and the Power of Juju,72.5,,THQ,2003,37.0,,GameRankings,PS2,0
Tak: The Great Juju Challenge,72.7,,THQ,2005,22.0,,GameRankings,PS2,0
Tak: The Great Juju Challenge,75.15,,THQ,2005,20.0,,GameRankings,XBOX,0
Take Command: 2nd Manassas,76.7,,Paradox Interactive,2006,20.0,,GameRankings,PC,0
Take Command: 2nd Manassas,74.0,83.0,Paradox Interactive,2006,20.0,37.0,MetaCritic,PC,0
Take On Helicopters,70.0,67.0,Bohemia Interactive,2011,10.0,28.0,MetaCritic,PC,0
Take On Mars,62.0,77.0,Bohemia Interactive,2013,7.0,10.0,MetaCritic,PC,0
Takeda,58.0,79.0,Xicat Interactive,2001,9.0,8.0,MetaCritic,PC,0
Takedown: Red Sabre,34.0,29.0,505 Games,2013,17.0,164.0,MetaCritic,PC,0
Tales From Space: About a Blob,76.0,77.0,DrinkBox Studios,2011,24.0,15.0,MetaCritic,PS3,0
Tales From Space: Mutant Blobs Attack,81.0,80.0,DrinkBox Studios,2014,6.0,6.0,MetaCritic,PS3,0
Tales From Space: Mutant Blobs Attack,83.0,79.0,DrinkBox Studios,2012,5.0,39.0,MetaCritic,PC,0
Tales From Space: Mutant Blobs Attack,72.0,75.0,Midnight City,2014,6.0,6.0,MetaCritic,X360,0
Tales From Space: Mutant Blobs Attack,85.2,,DrinkBox Studios,2012,30.0,,GameRankings,VITA,0
Tales From The Borderlands: Episode 1 - Zer0 Sum,86.17,,Telltale Games,2014,30.0,,GameRankings,PC,0
Tales From The Borderlands: Episode 1 - Zer0 Sum,84.0,84.0,Telltale Games,2014,43.0,362.0,MetaCritic,PC,0
Tales From The Borderlands: Episode 1 - Zer0 Sum,80.0,80.0,Telltale Games,2014,15.0,152.0,MetaCritic,PS4,0
Tales From The Borderlands: Episode 1 - Zer0 Sum,82.0,82.0,Telltale Games,2014,8.0,60.0,MetaCritic,X1,0
Tales From The Borderlands: Episode 2 - Atlas Mugged,81.0,77.0,Telltale Games,2015,11.0,67.0,MetaCritic,PS4,0
Tales From The Borderlands: Episode 2 - Atlas Mugged,78.0,80.0,Telltale Games,2015,5.0,29.0,MetaCritic,X1,0
Tales From The Borderlands: Episode 2 - Atlas Mugged,78.0,87.0,Telltale Games,2015,38.0,138.0,MetaCritic,PC,0
