game,AAA,critics,user,year
Unlimited Saga,0,51.84,0.0,2003
Unmechanical,0,74.0,82.0,2012
Unmechanical: Extended Edition,0,66.0,64.0,2015
Uno,1,81.0,79.0,2006
Uno Rush,1,77.0,72.0,2009
Unravel,1,78.0,83.0,2016
Unreal,0,88.58,0.0,1998
Unreal Championship,0,83.04,0.0,2002
Unreal Championship 2: The Liandri Conflict,0,86.52,0.0,2005
Unreal II: The Awakening,0,75.44,65.0,2003
Unreal Tournament,0,76.6,0.0,2000
Unreal Tournament (1999),0,92.0,90.0,1999
Unreal Tournament 2003,0,87.98,81.0,2002
Unreal Tournament 2004,0,92.57,89.0,2004
Unreal Tournament III,0,82.0,80.0,2007
Unrest,0,65.0,58.0,2014
Unsolved Crimes,0,62.3,0.0,2008
Unstoppable Gorg,0,73.0,69.0,2012
Until Dawn,0,79.0,83.0,2015
Until Dawn: Rush of Blood,1,72.0,78.0,2016
Untold Legends: Brotherhood of the Blade,1,69.58,0.0,2005
Untold Legends: Dark Kingdom,1,58.96,71.0,2006
Untold Legends: The Warrior's Code,1,66.48,0.0,2006
Up,0,61.0,68.0,2009
Uplink: Hacker Elite,0,73.67,82.0,2001
Urban Chaos,0,75.77,0.0,1999
Urban Chaos: Riot Response,0,74.89,0.0,2006
Urban Empire,0,62.0,52.0,2017
Urban Reign,1,62.6,0.0,2005
Urban Trial Freestyle,0,64.0,67.0,2013
Uru: Ages Beyond Myst,1,76.19,73.0,2003
Uru: The Path of the Shell,1,72.0,70.0,2004
Utawarerumono: Mask of Deception,0,68.0,77.0,2017
Utawarerumono: Mask of Truth,0,74.0,74.0,2017
Utopia City,0,23.0,40.0,2006
V-Rally 3,0,77.73,0.0,2002
VA-11 Hall-A: Cyberpunk Bartender Action,0,77.0,82.0,2016
VEV: Viva Ex Vivo,0,50.0,58.0,2016
VIDEOBALL,0,82.0,64.0,2016
VR Invaders: Complete Edition,0,68.0,62.0,2017
VR Ping Pong,0,53.0,61.0,2017
VVVVVV,0,81.0,80.0,2010
Vagrant Story,0,91.97,0.0,2000
Valdis Story: Abyssal City,0,83.0,81.0,2013
Valentino Rossi The Game,1,75.0,76.0,2016
Valhalla Hills,0,69.0,68.0,2015
Valhalla Knights,0,53.65,0.0,2007
Valhalla Knights 3,0,47.5,0.0,2013
Valiant Hearts: The Great War,1,77.0,86.0,2014
Valkyria Chronicles,0,86.0,87.0,2008
Valkyria Chronicles II,0,84.27,0.0,2010
Valkyria Chronicles Remastered,0,84.0,82.0,2016
Valkyria Revolution,0,54.0,60.0,2017
Valkyrie Profile,0,83.39,0.0,2000
Valkyrie Profile 2: Silmeria,1,84.35,0.0,2006
Valkyrie Profile: Covenant of the Plume,1,75.72,0.0,2009
Valkyrie Profile: Lenneth,1,80.6,0.0,2006
Valley,0,72.0,76.0,2016
Vampire Night,0,67.8,0.0,2001
Vampire Rain,0,38.82,30.0,2007
Vampire Rain: Altered Species,0,30.0,35.0,2008
Vampire: The Masquerade - Bloodlines,1,80.56,89.0,2004
Vampire: The Masquerade - Redemption,1,74.77,83.0,2000
Van Helsing,0,68.65,0.0,2004
Van Helsing I: Complete Pack,0,85.0,82.0,2013
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,0,54.0,67.0,2010
Vandal Hearts: Flames of Judgment,1,68.0,79.0,2010
Vanguard: Saga of Heroes,1,68.0,71.0,2007
Vanishing Point,0,80.43,0.0,2001
Vanquish,0,84.0,88.0,2010
Vaporum,0,78.0,83.0,2017
Vector Thrust,0,57.0,48.0,2015
Vegas Tycoon,0,76.0,74.0,2004
Velocibox,0,62.0,70.0,2015
Velocity 2X,0,86.0,69.0,2014
Velvet Assassin,0,56.0,63.0,2009
Vendetta Online,0,62.0,74.0,2004
Venetica,0,61.0,67.0,2011
Verdun,0,56.0,80.0,2015
Vertical Drop Heroes HD,0,70.0,79.0,2014
Vertiginous Golf,0,63.0,52.0,2014
Vessel,0,81.0,79.0,2012
Vexx,0,72.88,0.0,2003
Victor Vran,0,75.0,75.0,2015
Victor Vran: Overkill Edition,0,76.0,68.0,2017
Victoria II,0,75.0,82.0,2010
Victoria II: A House Divided,0,76.0,84.0,2012
Victoria II: Heart of Darkness,0,81.0,88.0,2013
Victoria: An Empire Under the Sun,0,58.0,88.0,2003
Victorious Boxers: Ippo's Road to Glory,0,74.73,0.0,2001
Victorious Boxers: Revolution,0,61.67,0.0,2007
Vietcong,0,78.07,87.0,2003
Vietcong 2,0,59.13,63.0,2005
Vietcong: Fist Alpha,0,73.0,85.0,2004
Vietcong: Purple Haze,0,58.96,81.0,2004
Vietnam '65,0,81.0,68.0,2015
Viewtiful Joe,0,91.19,0.0,2003
Viewtiful Joe 2,0,84.02,0.0,2004
Viewtiful Joe: Double Trouble!,0,76.28,0.0,2005
Viewtiful Joe: Red Hot Rumble,0,65.77,0.0,2005
Vigil: Blood Bitterness,0,61.0,48.0,2006
Vigilante 8: 2nd Offense,0,78.79,0.0,1999
Vigilante 8: Arcade,1,58.0,85.0,2008
Viking Squad,0,69.0,63.0,2016
Viking: Battle for Asgard,0,68.0,80.0,2008
Vikings: Wolves of Midgard,0,66.0,72.0,2017
Vindictus,0,76.0,70.0,2010
Violett,0,61.0,74.0,2013
Virginia,0,74.0,48.0,2016
Viridi,0,46.0,78.0,2015
Virtua Athlete 2000,0,62.48,0.0,2001
Virtua Fighter 2,0,70.0,67.0,2012
Virtua Fighter 4,0,91.33,0.0,2002
Virtua Fighter 4: Evolution,0,91.59,0.0,2003
Virtua Fighter 5,0,86.57,74.0,2007
Virtua Fighter 5 Final Showdown,0,81.0,80.0,2012
Virtua Fighter 5 Online,0,89.37,76.0,2007
Virtua Fighter 5: Final Showdown,0,82.0,61.0,2012
Virtua Striker 2,0,52.98,0.0,2000
Virtua Striker 2002,0,61.59,0.0,2002
Virtua Tennis,1,91.37,85.0,2002
Virtua Tennis 2009,0,70.0,65.0,2009
Virtua Tennis 3,0,80.19,78.0,2007
Virtua Tennis 4,0,69.0,73.0,2011
Virtua Tennis: World Tour,0,85.92,0.0,2005
Virtual Pool 3,0,82.0,73.0,2000
Virtual-On: Oratorio Tangram Ver.5.66,0,73.0,85.0,2009
Viva Pinata,1,85.37,79.0,2006
Viva Pinata: Party Animals,1,56.0,63.0,2007
Viva Pinata: Pocket Paradise,0,82.58,0.0,2008
Viva Pinata: Trouble in Paradise,1,82.0,80.0,2008
VoidExpanse,0,59.0,70.0,2015
Volgarr the Viking,0,76.0,77.0,2013
Voltron: Defender of the Universe,0,50.0,66.0,2011
Volume,0,80.0,73.0,2015
Voodoo Dice,1,61.0,74.0,2010
Voodoo Vince,1,76.87,0.0,2003
Voodoo Vince Remastered,0,70.0,59.0,2017
Voodoo Vince: Remastered,1,63.0,73.0,2017
Vostok Inc.,0,65.0,67.0,2017
Voyage: Inspired by Jules Verne,0,71.0,80.0,2005
WAKFU,0,76.0,56.0,2012
WALL-E,0,52.97,67.0,2008
WASTED: A Post-Apocalyptic Pub Crawler,0,68.0,83.0,2016
WCW Mayhem,1,73.2,0.0,1999
WE ARE DOOMED,0,61.0,62.0,2015
WRC 2: FIA World Rally Championship 2011,1,65.0,48.0,2011
WRC 3,0,62.0,77.0,2012
WRC 3: FIA World Rally Championship,1,63.0,75.0,2013
WRC 4: FIA World Rally Championship,0,62.0,64.0,2013
WRC 5,0,62.0,60.0,2015
WRC 6: World Rally Championship,1,66.0,55.0,2016
WRC 7,0,70.0,75.0,2017
WRC Powerslide,0,58.0,57.0,2013
WRC: FIA World Rally Championship,1,66.0,58.0,2010
WRC: Rally Evolved,0,79.81,0.0,2005
WRC: World Rally Championship,0,81.33,0.0,2002
WTF: Work Time Fun,0,59.05,0.0,2006
WWE '12,0,71.0,64.0,2011
WWE '13,0,78.0,80.0,2012
WWE 2K14,0,75.0,75.0,2013
WWE 2K15,0,62.0,51.0,2014
WWE 2K16,0,73.0,74.0,2015
WWE 2K17,0,69.0,64.0,2016
WWE 2K18,0,66.0,60.0,2017
WWE All Stars,0,75.0,71.0,2011
WWE Crush Hour,0,53.53,0.0,2003
WWE Day of Reckoning,0,79.68,0.0,2004
WWE Day of Reckoning 2,0,77.44,0.0,2005
WWE Legends of WrestleMania,0,71.0,60.0,2009
WWE Raw,0,54.0,62.0,2002
WWE Raw 2,0,70.08,0.0,2003
WWE SmackDown vs. Raw 2007,0,80.51,78.0,2006
WWE SmackDown vs. Raw 2008,0,70.47,69.0,2007
WWE SmackDown vs. Raw 2009,0,79.0,71.0,2008
WWE SmackDown vs. Raw 2010,0,80.0,81.0,2009
WWE SmackDown vs. Raw 2011,0,75.0,76.0,2010
WWE SmackDown! Here Comes the Pain,0,86.46,0.0,2003
WWE SmackDown! Shut Your Mouth,0,83.74,0.0,2002
WWE SmackDown! vs. Raw,0,81.11,0.0,2004
WWE SmackDown! vs. Raw 2006,0,83.93,0.0,2005
WWE WrestleMania 21,0,55.83,0.0,2005
WWE WrestleMania X8,0,65.01,0.0,2002
WWE WrestleMania XIX,0,77.55,0.0,2003
WWF Attitude,0,79.33,0.0,1999
WWF No Mercy,0,85.27,0.0,2000
WWF Raw,0,64.52,0.0,2002
WWF Royal Rumble,0,60.43,0.0,2000
WWF SmackDown!,0,86.63,0.0,2000
WWF SmackDown! 2: Know Your Role,0,84.27,0.0,2000
WWF SmackDown! Just Bring It,0,77.73,0.0,2001
WWF WrestleMania 2000,0,84.8,0.0,1999
WWI: The Great War,0,57.0,58.0,2004
WWII Tank Commander,0,46.0,45.0,2006
Wacky Races,0,84.29,0.0,2000
Waddle Home,0,57.0,43.0,2016
Wailing Heights,0,70.0,69.0,2016
Wakeboarding HD,0,63.0,68.0,2010
Wakeboarding Unleashed Featuring Shaun Murray,1,79.74,0.0,2003
Waking Mars,0,79.0,77.0,2012
Wallace & Gromit in Project Zoo,0,69.34,0.0,2003
"Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees",0,76.0,75.0,2009
"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",0,73.7,86.0,2009
"Wallace & Gromit's Grand Adventures, Episode 3: Muzzled!",0,75.0,75.0,2009
"Wallace & Gromit's Grand Adventures, Episode 4: The Bogey Man",0,74.32,79.0,2009
Wallace & Gromit: Curse of the Were-Rabbit,1,68.38,0.0,2005
Wander,0,28.0,24.0,2015
Wanted: A Wild Western Adventure,0,68.75,84.0,2004
Wanted: Weapons of Fate,1,62.0,72.0,2009
War Front: Turning Point,0,73.41,75.0,2007
War Rock,0,53.0,54.0,2007
War Thunder,0,76.0,66.0,2013
War World,1,45.0,77.0,2008
War World: Tactical Combat,0,74.0,75.0,2005
War for the Overworld,0,65.0,76.0,2015
War of the Monsters,0,78.95,0.0,2003
War of the Roses,0,73.0,58.0,2012
War of the Vikings,0,62.0,62.0,2013
"War, the Game",0,65.0,71.0,2015
WarBirds III Fighter Pilot Academy,0,78.0,63.0,2002
WarJetz,0,56.7,0.0,2001
WarTech: Senko no Ronde,1,61.48,61.0,2007
Warcraft III: Reign of Chaos,1,93.02,91.0,2002
Warcraft III: The Frozen Throne,1,90.98,90.0,2003
Warface,0,62.0,42.0,2013
Warframe,0,64.0,83.0,2013
Wargame: AirLand Battle,0,80.0,81.0,2013
Wargame: European Escalation,0,81.0,82.0,2012
Wargame: Red Dragon,0,78.0,80.0,2014
"Warhammer 40,000: Armageddon",0,68.0,66.0,2014
"Warhammer 40,000: Dawn of War",0,86.65,87.0,2004
"Warhammer 40,000: Dawn of War - Dark Crusade",0,86.7,89.0,2006
"Warhammer 40,000: Dawn of War - Soulstorm",0,73.0,80.0,2008
"Warhammer 40,000: Dawn of War - Winter Assault",0,85.67,83.0,2005
"Warhammer 40,000: Dawn of War II",0,85.0,81.0,2009
"Warhammer 40,000: Dawn of War II - Chaos Rising",0,85.0,87.0,2010
"Warhammer 40,000: Dawn of War II - Retribution",0,80.0,78.0,2011
"Warhammer 40,000: Dawn of War III",0,77.0,46.0,2017
"Warhammer 40,000: Deathwatch - Enhanced Edition",0,74.0,73.0,2015
"Warhammer 40,000: Eternal Crusade",1,52.0,47.0,2016
"Warhammer 40,000: Fire Warrior",0,68.22,69.0,2003
"Warhammer 40,000: Kill Team",0,67.0,70.0,2011
"Warhammer 40,000: Regicide",0,72.0,77.0,2015
"Warhammer 40,000: Sanctus Reach",0,68.0,75.0,2017
"Warhammer 40,000: Space Marine",0,76.0,75.0,2011
"Warhammer 40,000: Squad Command",0,68.21,0.0,2007
"Warhammer 40,000: Storm of Vengeance",0,33.0,13.0,2014
Warhammer Online: Age of Reckoning,1,86.0,79.0,2008
Warhammer Quest,0,55.0,25.0,2015
Warhammer: Battle March,1,55.0,67.0,2008
Warhammer: End Times - Vermintide,0,79.0,78.0,2015
Warhammer: Mark of Chaos,1,73.99,72.0,2006
Warhammer: Mark of Chaos - Battle March,1,65.0,78.0,2008
Warhammer: Vermintide 2,0,81.0,82.0,2018
Warhawk,0,84.06,83.0,2007
Warhawk - Operation: Broken Mirror,0,83.0,78.0,2008
Warhawk - Operation: Fallen Star,0,83.0,76.0,2008
Wario Land 4,1,85.34,0.0,2001
Wario Land: Shake It!,1,77.8,0.0,2008
Wario World,1,71.24,0.0,2003
Wario: Master of Disguise,1,62.41,0.0,2007
WarioWare D.I.Y.,1,84.64,0.0,2010
"WarioWare, Inc.: Mega Microgame$!",1,88.83,0.0,2003
"WarioWare, Inc.: Mega Party Game$!",1,76.27,0.0,2004
WarioWare: Smooth Moves,1,81.82,0.0,2007
WarioWare: Touched!,1,81.83,0.0,2005
WarioWare: Twisted!,1,87.79,0.0,2005
Warlock 2: The Exiled,0,73.0,71.0,2014
Warlock: Master of the Arcane,0,71.0,80.0,2012
Warlords,0,50.62,0.0,2008
Warlords Battlecry,0,78.15,80.0,2000
Warlords Battlecry II,1,82.75,84.0,2002
Warlords Battlecry III,0,72.91,85.0,2004
Warlords IV: Heroes of Etheria,1,73.0,74.0,2003
Warp,1,73.0,58.0,2012
Warpath,0,55.44,64.0,2006
Warrior Kings,0,73.0,77.0,2002
Warrior Kings: Battles,0,64.0,87.0,2003
Warriors All-Stars,0,70.0,71.0,2017
Warriors Orochi,0,56.92,78.0,2008
Warriors Orochi 2,0,44.0,81.0,2008
Warriors Orochi 3,0,70.0,79.0,2012
Warriors Orochi 3 Ultimate,0,77.0,65.0,2014
Warriors of Might and Magic,0,49.11,0.0,2001
Warriors: Legends of Troy,0,44.0,72.0,2011
Wars and Warriors: Joan of Arc,0,63.12,83.0,2004
Wasteland 2,0,81.0,73.0,2014
Wasteland 2: Director's Cut,0,80.0,77.0,2015
Watch Dogs,1,80.0,48.0,2014
Watch Dogs 2,1,82.0,78.0,2016
Watch Dogs 2: No Compromise,1,67.0,70.0,2017
Watch Dogs: Bad Blood,1,76.0,73.0,2014
Watchmen: The End Is Nigh,1,55.0,74.0,2009
Watchmen: The End Is Nigh Complete Experience,1,59.0,81.0,2009
Watchmen: The End Is Nigh Part 2,1,44.0,57.0,2009
Watchmen: The End Is Nigh Parts 1 and 2,1,56.0,83.0,2009
Waterloo: Napoleon's Last Battle,0,80.0,75.0,2001
Wave Race: Blue Storm,1,82.51,0.0,2001
Wave Rally,0,61.9,0.0,2001
Waveform,0,81.0,75.0,2012
Waves,0,82.0,80.0,2011
Way of the Dogg,0,41.0,33.0,2013
Way of the Passive Fist,0,64.0,67.0,2018
Way of the Samurai,0,73.58,0.0,2002
Way of the Samurai 2,0,63.09,0.0,2004
Way of the Samurai 3,0,55.0,76.0,2009
Way of the Samurai 4,0,58.0,71.0,2015
Wayward Manor,0,41.0,45.0,2014
Wayward Sky,0,72.0,69.0,2016
We Are Chicago,0,49.0,21.0,2017
We Are The Dwarves,0,60.0,78.0,2016
We Love Golf!,0,73.28,0.0,2008
We Love Katamari,1,86.65,0.0,2005
We Ski,1,68.3,0.0,2008
We Ski & Snowboard,1,68.7,0.0,2009
Weapon Shop de Omasse,0,64.41,0.0,2014
Weapon of Choice,1,74.0,74.0,2008
Weeping Doll,0,32.0,32.0,2016
Weird Worlds: Return to Infinite Space,0,79.0,70.0,2005
Werewolves Within,1,76.0,73.0,2016
West of Loathing,0,86.0,78.0,2017
Westerado: Double Barreled,0,80.0,75.0,2015
Wet,0,69.0,72.0,2009
Whacked!,1,67.28,0.0,2002
"What Did I Do to Deserve This, My Lord!?",0,71.42,0.0,2009
"What Did I Do to Deserve This, My Lord!? 2",0,75.25,0.0,2010
What Remains of Edith Finch,1,88.0,82.0,2017
Wheelman,1,64.0,72.0,2009
Wheels of Aurelia,0,63.0,58.0,2016
Wheels of Destruction: World Tour,0,49.0,43.0,2012
When Vikings Attack!,0,73.0,69.0,2012
Where the Water Tastes Like Wine,0,75.0,83.0,2018
Where the Wild Things Are,1,51.0,54.0,2009
Whiplash,0,68.91,0.0,2003
Whirlwind Over Vietnam,0,49.0,30.0,2007
Whispering Willows,0,63.0,73.0,2014
White Day: A Labyrinth Named School,0,67.0,61.0,2017
White Knight Chronicles II,0,60.0,71.0,2011
White Knight Chronicles International Edition,0,64.0,75.0,2010
White Night,1,67.0,67.0,2015
Who Wants to Be a Millionaire? Special Editions,0,57.0,68.0,2013
Who's That Flying?!,0,76.0,67.0,2011
Wii Fit,1,81.18,0.0,2008
Wii Music,1,64.34,0.0,2008
Wii Party,1,70.44,0.0,2010
Wii Party U,1,64.68,0.0,2013
Wii Play,1,61.64,0.0,2007
Wii Sports,1,76.28,0.0,2006
Wii Sports Resort,1,82.65,0.0,2009
Wik & the Fable of Souls,0,77.62,76.0,2005
Wild ARMs 2,0,67.73,0.0,2000
Wild ARMs 5,0,72.69,0.0,2007
Wild ARMs XF,0,68.67,0.0,2008
Wild Arms 3,1,77.57,0.0,2002
Wild Arms 4,0,72.81,0.0,2006
Wild Arms Alter Code: F,0,73.35,0.0,2005
Wild Earth: Photo Safari,1,72.0,78.0,2006
Wild Guns Reloaded,0,74.0,64.0,2016
Wild Wild Racing,0,69.5,0.0,2000
Wild Wild West: The Steel Assassin,0,55.33,0.0,1999
WildStar,0,82.0,75.0,2014
Wildlife Park,0,62.0,70.0,2003
Will Rock,1,66.43,70.0,2003
Will of Steel,0,43.0,65.0,2005
Wilson's Heart,0,79.0,83.0,2017
WinBack 2: Project Poseidon,0,48.67,0.0,2006
WinBack: Covert Operations,0,70.85,0.0,2001
WindJammers,0,76.0,73.0,2017
Windforge,0,53.0,69.0,2014
Windlands,0,63.0,74.0,2016
Windward,0,61.0,68.0,2015
Wing Commander Arena,1,51.0,55.0,2007
Wing Island,0,48.87,0.0,2007
Wings Over Europe: Cold War Gone Hot,0,62.0,81.0,2006
Wings of Prey,0,78.0,76.0,2009
Wings of War,0,64.9,78.0,2004
Wings! Remastered Edition,0,61.0,78.0,2014
Winning Eleven: Pro Evolution Soccer 2007,1,79.13,65.0,2007
Winter Sports 2012: Feel the Spirit,0,22.0,49.0,2011
Winter Stars,0,46.0,65.0,2011
Winter Voices Prologue: Avalanche,0,47.0,82.0,2010
Wipeout 2048,0,80.21,0.0,2012
Wipeout 3,0,87.17,0.0,1999
Wipeout Fusion,0,84.0,0.0,2002
Wipeout HD,0,87.0,82.0,2008
Wipeout HD Fury,0,89.0,83.0,2009
Wipeout Pulse,0,84.14,0.0,2008
Wipeout Pure,0,88.26,0.0,2005
Wipeout: In the Zone,1,39.0,56.0,2011
Wipeout: Omega Collection,1,85.0,87.0,2017
Without Warning,0,48.9,0.0,2005
Wits & Wagers,1,63.0,74.0,2008
Wizardry 8,0,85.13,83.0,2001
Wizardry Online,1,59.0,54.0,2013
Wizardry: Labyrinth of Lost Souls,0,57.0,58.0,2011
Wizards & Warriors,1,65.73,73.0,2000
Wizorb,0,81.0,60.0,2011
Wolf of the Battlefield: Commando 3,0,69.17,70.0,2008
Wolfenstein,1,72.0,72.0,2009
Wolfenstein 3D,1,66.0,74.0,2009
Wolfenstein II: The New Colossus,0,87.0,76.0,2017
Wolfenstein: The New Order,0,79.0,82.0,2014
Wolfenstein: The Old Blood,0,76.0,77.0,2015
Wonder Boy: The Dragon's Trap,0,79.0,79.0,2017
Wonderbook: Book of Spells,0,72.0,65.0,2012
Woolfe - The Red Hood Diaries,0,55.0,60.0,2015
World Championship Poker 2: Featuring Howard Lederer,0,70.81,0.0,2005
World Class Poker with T.J. Cloutier,0,78.0,67.0,2005
World Destruction League: Thunder Tanks,0,67.6,0.0,2000
World Driver Championship,0,78.46,0.0,1999
World Gone Sour,0,69.0,74.0,2012
World Poker Championship,0,29.0,33.0,2004
World Poker Tour,0,59.71,0.0,2005
World Racing,0,64.91,0.0,2003
World Racing 2,0,68.0,70.0,2006
World Series Baseball,0,85.69,0.0,2002
World Series Baseball 2K1,0,44.43,0.0,2000
World Series Baseball 2K3,0,89.12,0.0,2003
World Series of Poker 2008: Battle for the Bracelets,1,74.0,67.0,2007
World Series of Poker: Tournament of Champions,1,69.0,73.0,2006
World Soccer Winning Eleven 6 International,1,90.54,0.0,2003
World Soccer Winning Eleven 7 International,1,92.97,75.0,2004
World Soccer Winning Eleven 8 International,1,91.12,79.0,2005
World Soccer Winning Eleven 9,1,88.25,83.0,2006
World Tour Soccer,0,73.26,0.0,2005
World Tour Soccer 06,0,72.99,0.0,2006
World Tour Soccer 2003,0,80.14,0.0,2003
World Tour Soccer 2005,0,70.08,0.0,2004
World Tour Soccer 2006,0,58.64,0.0,2005
World War II Combat: Iwo Jima,0,26.0,28.0,2006
World War II Online: Blitzkrieg,0,58.07,71.0,2001
World War II: Frontline Command,0,72.08,83.0,2003
World War II: Panzer Claws,0,61.0,71.0,2002
World War III: Black Gold,0,70.55,71.0,2001
World in Conflict,0,89.16,81.0,2007
World in Conflict: Soviet Assault,1,72.0,84.0,2009
World of Final Fantasy,1,77.0,77.0,2016
World of Goo,1,90.0,85.0,2008
World of Outlaws: Sprint Cars,0,83.0,81.0,2010
World of Tanks,0,80.0,36.0,2011
World of Tanks: Xbox 360 Edition,1,77.0,67.0,2014
World of Van Helsing: Deathtrap,0,80.0,70.0,2016
World of Warcraft,1,91.89,73.0,2004
World of Warcraft: Cataclysm,1,90.0,56.0,2010
World of Warcraft: Legion,1,88.0,73.0,2016
World of Warcraft: Mists of Pandaria,1,82.0,49.0,2012
World of Warcraft: The Burning Crusade,1,91.0,80.0,2007
World of Warcraft: Warlords of Draenor,1,87.0,60.0,2014
World of Warcraft: Wrath of the Lich King,1,91.0,76.0,2008
World of Warplanes,0,69.0,53.0,2013
World of Warships,0,81.0,62.0,2015
World to the West,0,75.0,65.0,2017
World's Scariest Police Chases,1,66.14,0.0,2001
WorldShift,0,63.0,81.0,2009
Worlds of Magic,0,52.0,55.0,2015
Worldwide Soccer Manager 2005,0,89.0,86.0,2004
Worldwide Soccer Manager 2007,0,85.8,0.0,2006
Worldwide Soccer Manager 2008,0,82.2,81.0,2007
Worldwide Soccer Manager 2009,0,83.0,81.0,2008
Worms,1,75.0,69.0,2007
Worms 2: Armageddon,0,84.0,73.0,2009
Worms 3D,0,73.03,71.0,2004
Worms 4: Mayhem,0,68.83,81.0,2005
Worms Battlegrounds,0,62.0,60.0,2014
Worms Blast,1,66.85,70.0,2002
Worms Clan Wars,0,73.0,70.0,2013
Worms Collection,0,58.0,70.0,2013
Worms Crazy Golf,0,61.0,63.0,2011
Worms Forts: Under Siege,0,60.0,66.0,2004
Worms Reloaded,0,79.0,68.0,2010
Worms Revolution,1,73.0,67.0,2012
Worms Ultimate Mayhem,0,59.0,78.0,2011
Worms W.M.D,0,75.0,79.0,2016
Worms World Party,0,80.78,77.0,2001
Worms: A Space Oddity,0,66.18,0.0,2008
Worms: Open Warfare,0,63.6,0.0,2006
Worms: Open Warfare 2,0,80.39,0.0,2007
Wrack,0,66.0,83.0,2012
Wrath Unleashed,1,67.58,0.0,2004
Wreckateer,1,67.0,55.0,2012
Wrecked: Revenge Revisited,0,57.0,55.0,2012
Wreckless: The Yakuza Missions,1,73.72,0.0,2002
Wu-Tang: Shaolin Style,0,68.1,0.0,1999
Wulverblade,0,77.0,84.0,2018
Wuppo,0,78.0,83.0,2016
X Rebirth,0,33.0,32.0,2013
X-Blades,0,50.0,65.0,2009
X-COM: Enforcer,0,65.0,66.0,2001
X-Men Legends,1,83.36,0.0,2004
X-Men Legends II: Rise of Apocalypse,1,82.62,86.0,2005
X-Men Origins: Wolverine,1,75.0,81.0,2009
X-Men: Destiny,1,47.0,50.0,2011
X-Men: Mutant Academy,1,76.21,0.0,2000
X-Men: Mutant Academy 2,1,71.92,0.0,2001
X-Men: Next Dimension,1,62.62,0.0,2002
X-Men: The Arcade Game,1,70.0,69.0,2010
X-Men: The Official Game,1,55.41,61.0,2006
X-Morph: Defense,0,78.0,74.0,2017
X-Plane,0,69.0,58.0,2000
X-Plane 8,0,82.0,75.0,2004
X-Squad,1,63.54,0.0,2000
X2: The Threat,0,76.41,72.0,2003
X2: Wolverine's Revenge,1,65.07,50.0,2003
X3: Albion Prelude,0,75.0,84.0,2011
X3: Reunion,0,74.06,68.0,2005
X3: Terran Conflict,0,73.0,79.0,2008
X: Beyond the Frontier,0,66.7,74.0,2000
XBLAZE: Lost Memories,0,63.0,59.0,2015
XCOM 2,0,88.0,72.0,2016
XCOM 2: War of the Chosen,0,88.0,77.0,2017
XCOM: Enemy Unknown,0,89.0,82.0,2012
XCOM: Enemy Within,0,86.0,80.0,2013
XGIII: Extreme G Racing,0,81.36,0.0,2001
XGRA: Extreme-G Racing Association,0,68.56,0.0,2003
XIII,1,76.62,79.0,2003
XIII Century: Death or Glory,0,62.0,76.0,2008
Xanadu Next,0,78.0,80.0,2016
Xbox Fitness,1,71.0,60.0,2013
Xenoblade Chronicles,1,91.74,0.0,2012
Xenoblade Chronicles 2,1,82.83,0.0,2017
Xenoblade Chronicles 3D,1,86.13,0.0,2015
Xenoblade Chronicles X,1,83.88,0.0,2015
Xenogears,0,90.99,0.0,1998
Xenonauts,0,77.0,80.0,2011
Xenosaga Episode I: Der Wille zur Macht,1,83.87,0.0,2003
Xenosaga Episode II: Jenseits von Gut und Bose,1,73.53,0.0,2005
Xenosaga Episode III: Also sprach Zarathustra,1,82.67,0.0,2006
Xeodrifter,0,77.0,56.0,2015
Xotic,0,67.0,76.0,2011
Xpand Rally,0,82.0,75.0,2006
Xtreme Air Racing,0,83.0,59.0,2002
Xtreme Sports,0,69.8,0.0,2000
Yager,0,71.52,0.0,2004
Yaiba: Ninja Gaiden Z,0,43.0,45.0,2014
Yakuza,0,77.67,0.0,2006
Yakuza 0,0,85.0,88.0,2017
Yakuza 2,0,78.36,0.0,2008
Yakuza 3,0,79.0,82.0,2010
Yakuza 4,0,78.0,81.0,2011
Yakuza 5,0,83.0,86.0,2015
Yakuza 6: The Song of Life,0,85.4,0.0,2018
Yakuza Kiwami,0,80.0,86.0,2017
Yakuza: Dead Souls,0,64.0,75.0,2012
Yar's Revenge,0,55.0,55.0,2011
Yaris,0,17.0,42.0,2007
Yasai Ninja,0,23.0,15.0,2015
Yatagarasu: Attack on Cataclysm,0,73.0,50.0,2015
Year Walk,0,87.38,70.0,2014
Yesterday,0,65.0,69.0,2012
Yesterday Origins,0,73.0,74.0,2016
Yggdra Union: We'll Never Fight Alone,0,75.5,0.0,2008
Yo-Ho Kablammo,1,55.0,78.0,2009
Yo-kai Watch,0,76.36,0.0,2015
Yo-kai Watch 2: Bony Spirits,1,71.29,0.0,2016
Yomawari: Midnight Shadows,0,77.0,65.0,2017
Yonder: The Cloud Catcher Chronicles,0,64.0,80.0,2017
Yooka-Laylee,0,68.0,65.0,2017
Yoostar 2: In The Movies,0,50.0,34.0,2011
Yoshi Topsy-Turvy,1,61.12,0.0,2005
Yoshi Touch & Go,1,75.01,0.0,2005
Yoshi's Island DS,1,81.15,0.0,2006
